OSHPD_ID,PERM_ID,FACILITY_NAME,LICENSE_NUM,FACILITY_LEVEL_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,COUNTY_CODE,COUNTY_NAME,ER_SERVICE_LEVEL_DESC,TOTAL_NUMBER_BEDS,FACILITY_STATUS_DESC,FACILITY_STATUS_DATE,LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC,LATITUDE,LONGITUDE
206420607,23343,CASA DORINDA,050000112,Skilled Nursing Facility,300 HOT SPRINGS ROAD,SANTA BARBARA,93108,42,Santa Barbara,Not Applicable,52,Open,1975-05-23,Long Term Care Facility,Skilled Nursing Facility,34.42944290,-119.63778440
206420901,20830,BUENA VISTA CARE CENTER - SANTA BARBARA,050000244,Skilled Nursing Facility,160 SOUTH PATTERSON AVENUE,SANTA BARBARA,93111,42,Santa Barbara,Not Applicable,150,Open,1967-11-10,Long Term Care Facility,Skilled Nursing Facility,34.43608220,-119.80820260
206421102,20835,CHANNEL ISLANDS POST ACUTE,050000100,Skilled Nursing Facility,3880 VIA LUCERO,SANTA BARBARA,93110,42,Santa Barbara,Not Applicable,156,Open,1962-11-09,Long Term Care Facility,Skilled Nursing Facility,34.44238730,-119.74983560
206421162,20850,VILLA MARIA POST ACUTE,050000106,Skilled Nursing Facility,425 BARCELLUS AVENUE,SANTA MARIA,93454,42,Santa Barbara,Not Applicable,81,Open,1967-10-23,Long Term Care Facility,Skilled Nursing Facility,34.93698890,-120.43054190
206424027,,SERENITY HOUSE,050000370,Hospice Facility,930 MIRAMONTE DRIVE,SANTA BARBARA,93109,42,Santa Barbara,Not Applicable,18,Open,1994-06-08,Long Term Care Facility,Hospice Facility,34.41155620,-119.71292000
206424054,27878,LOMPOC SKILLED NURSING & REHABILITATION CENTER,050000567,Skilled Nursing Facility,1428 W. NORTH AVENUE,LOMPOC,93436,42,Santa Barbara,Not Applicable,120,Open,2002-03-07,Long Term Care Facility,Skilled Nursing Facility,34.65307560,-120.47350670
206430716,20961,CANYON SPRINGS POST-ACUTE,070000011,Skilled Nursing Facility,180 NORTH JACKSON AVENUE,SAN JOSE,95116,43,Santa Clara,Not Applicable,199,Open,1969-06-12,Long Term Care Facility,Skilled Nursing Facility,37.36274360,-121.84692060
206430720,20862,STONEBROOK HEALTH AND REHABILITATION,070000013,Skilled Nursing Facility,350 DE SOTO DRIVE,LOS GATOS,95032,43,Santa Clara,Not Applicable,73,Open,1967-09-01,Long Term Care Facility,Skilled Nursing Facility,37.24484570,-121.94701070
206430721,20958,LOS ALTOS POST-ACUTE,220000403,Skilled Nursing Facility,809 FREMONT AVENUE,LOS ALTOS,94024,43,Santa Clara,Not Applicable,152,Open,1969-10-19,Long Term Care Facility,Skilled Nursing Facility,37.35657790,-122.09147600
206430723,20863,WOODLANDS HEALTHCARE CENTER,070000016,Skilled Nursing Facility,14966 TERRENO DE FLORES LANE,LOS GATOS,95032,43,Santa Clara,Not Applicable,65,Open,1966-09-08,Long Term Care Facility,Skilled Nursing Facility,37.25084030,-121.95261430
206430730,20867,"CAMDEN POSTACUTE CARE, INC.",070000020,Skilled Nursing Facility,1331 CAMDEN AVENUE,CAMPBELL,95008,43,Santa Clara,Not Applicable,60,Open,1958-10-15,Long Term Care Facility,Skilled Nursing Facility,37.26890690,-121.94532810
206430739,20871,CHANNING HOUSE,220000404,Skilled Nursing Facility,850 WEBSTER STREET,PALO ALTO,94301,43,Santa Clara,Not Applicable,26,Open,1964-01-27,Long Term Care Facility,Skilled Nursing Facility,37.44635270,-122.15418680
206430759,20960,ALMADEN HEALTH AND REHABILITATION CENTER,070000034,Skilled Nursing Facility,2065 LOS GATOS ALMADEN ROAD,SAN JOSE,95124,43,Santa Clara,Not Applicable,77,Open,1969-03-19,Long Term Care Facility,Skilled Nursing Facility,37.24391610,-121.93331170
206430760,20880,GILROY HEALTHCARE CENTER,070000035,Skilled Nursing Facility,8170 MURRAY AVENUE,GILROY,95020,43,Santa Clara,Not Applicable,134,Open,1967-07-14,Long Term Care Facility,Skilled Nursing Facility,37.01796310,-121.56654220
206430766,20885,MILPITAS CARE CENTER,070000003,Skilled Nursing Facility,120 CORNING AVENUE,MILPITAS,95035,43,Santa Clara,Not Applicable,35,Open,1966-12-12,Long Term Care Facility,Skilled Nursing Facility,37.42423400,-121.90774610
206430767,20884,BAYWOOD POST-ACUTE,070000041,Skilled Nursing Facility,238 VIRGINIA AVENUE,CAMPBELL,95008,43,Santa Clara,Not Applicable,45,Open,1966-01-03,Long Term Care Facility,Skilled Nursing Facility,37.28325960,-121.96157520
206430768,20888,"EMPRESS CARE CENTER, LLC",070000042,Skilled Nursing Facility,1299 SOUTH BASCOM AVENUE,SAN JOSE,95128,43,Santa Clara,Not Applicable,67,Open,1969-01-29,Long Term Care Facility,Skilled Nursing Facility,37.30179870,-121.93228940
206430785,20895,HERMAN HEALTH CARE CENTER,070000049,Skilled Nursing Facility,2295 PLUMMER AVENUE,SAN JOSE,95125,43,Santa Clara,Not Applicable,99,Open,1959-07-01,Long Term Care Facility,Skilled Nursing Facility,37.28237840,-121.89975790
206430788,20897,MOUNTAIN VIEW HEALTHCARE CENTER,220000410,Skilled Nursing Facility,2530 SOLACE PLACE,MOUNTAIN VIEW,94040,43,Santa Clara,Not Applicable,131,Open,1964-12-16,Long Term Care Facility,Skilled Nursing Facility,37.36635840,-122.08047030
206430789,22684,A GRACE SUB ACUTE AND SKILLED CARE,070000051,Skilled Nursing Facility,1250 SO. WINCHESTER BOULEVARD,SAN JOSE,95128,43,Santa Clara,Not Applicable,166,Open,1969-11-18,Long Term Care Facility,Skilled Nursing Facility,37.30253390,-121.94935520
206430792,20898,MORGAN HILL HEALTHCARE CENTER,070000052,Skilled Nursing Facility,530 W. DUNNE AVENUE,MORGAN HILL,95037,43,Santa Clara,Not Applicable,52,Open,1951-04-12,Long Term Care Facility,Skilled Nursing Facility,37.12120390,-121.65966070
206430797,20899,SAN JOSE HEALTHCARE & WELLNESS CENTER,070000053,Skilled Nursing Facility,75 NORTH 13TH STREET,SAN JOSE,95112,43,Santa Clara,Not Applicable,58,Open,1963-07-25,Long Term Care Facility,Skilled Nursing Facility,37.34284970,-121.87919750
206430798,22547,SANTA CLARA POST ACUTE,220000411,Skilled Nursing Facility,991 CLYDE AVENUE,SANTA CLARA,95054,43,Santa Clara,Not Applicable,201,Open,1969-05-05,Long Term Care Facility,Skilled Nursing Facility,37.38992560,-121.95172970
206430801,20906,IDYLWOOD CARE CENTER,220000412,Skilled Nursing Facility,1002 W. FREMONT AVENUE,SUNNYVALE,94087,43,Santa Clara,Not Applicable,185,Open,1957-06-08,Long Term Care Facility,Skilled Nursing Facility,37.35165130,-122.05560130
206430823,20914,THE WIN POST-ACUTE,220000414,Skilled Nursing Facility,410 NORTH WINCHESTER BOULEVARD,SANTA CLARA,95050,43,Santa Clara,Not Applicable,133,Open,1961-11-16,Long Term Care Facility,Skilled Nursing Facility,37.33432600,-121.95092480
206430829,20917,THE RIDGE POST-ACUTE,070000068,Skilled Nursing Facility,1355 CLAYTON ROAD,SAN JOSE,95127,43,Santa Clara,Not Applicable,54,Open,1963-06-04,Long Term Care Facility,Skilled Nursing Facility,37.35643220,-121.80710380
206430833,20918,COURTYARD CARE CENTER,070000220,Skilled Nursing Facility,340 NORTHLAKE DRIVE,SAN JOSE,95117,43,Santa Clara,Not Applicable,76,Open,1962-08-30,Long Term Care Facility,Skilled Nursing Facility,37.32202410,-121.96801800
206430838,20920,SARATOGA RETIREMENT COMMUNITY HEALTH CENTER,220000416,Skilled Nursing Facility,14500 FRUITVALE AVENUE,SARATOGA,95070,43,Santa Clara,Not Applicable,94,Open,1962-01-01,Long Term Care Facility,Skilled Nursing Facility,37.25752420,-122.01365570
206430840,20921,THE VILLAS AT SARATOGA SKILLED NURSING AND ASSISTED LIVING,220000417,Skilled Nursing Facility,20400 SARATOGA-LOS GATOS ROAD,SARATOGA,95070,43,Santa Clara,Not Applicable,85,Open,1948-06-11,Long Term Care Facility,Skilled Nursing Facility,37.25709900,-122.03070710
206430854,20925,THE TERRACES AT LOS ALTOS HEALTH FACILITY,220000418,Skilled Nursing Facility,373 PINE LANE,LOS ALTOS,94022,43,Santa Clara,Not Applicable,30,Open,1956-10-26,Long Term Care Facility,Skilled Nursing Facility,37.39276660,-122.12332790
206430862,20927,CUPERTINO HEALTHCARE & WELLNESS CENTER,220000407,Skilled Nursing Facility,22590 VOSS AVENUE,CUPERTINO,95014,43,Santa Clara,Not Applicable,170,Open,1965-02-15,Long Term Care Facility,Skilled Nursing Facility,37.31740690,-122.06939070
206430863,20928,PLUM TREE CARE CENTER,070000080,Skilled Nursing Facility,2580 SAMARITAN DRIVE,SAN JOSE,95124,43,Santa Clara,Not Applicable,76,Open,1967-12-18,Long Term Care Facility,Skilled Nursing Facility,37.25248390,-121.95091810
206430908,20947,SUNNY VIEW MANOR,220000421,Skilled Nursing Facility,22445 CUPERTINO ROAD,CUPERTINO,95014,43,Santa Clara,Not Applicable,48,Open,1964-06-05,Long Term Care Facility,Skilled Nursing Facility,37.32392900,-122.06691900
206430909,22631,SUNNYVALE POST-ACUTE CENTER,220000422,Skilled Nursing Facility,1291 SOUTH BERNARDO AVENUE,SUNNYVALE,94087,43,Santa Clara,Not Applicable,99,Open,2002-07-15,Long Term Care Facility,Skilled Nursing Facility,37.35296480,-122.06004020
206430926,22566,THE REDWOODS POST-ACUTE,070000099,Skilled Nursing Facility,1267 MERIDIAN AVENUE,SAN JOSE,95125,43,Santa Clara,Not Applicable,152,Open,1970-05-06,Long Term Care Facility,Skilled Nursing Facility,37.30216680,-121.91519250
206431059,20924,PALO ALTO POST-ACUTE,220000425,Skilled Nursing Facility,911 BRYANT STREET,PALO ALTO,94301,43,Santa Clara,Not Applicable,66,Open,1963-09-05,Long Term Care Facility,Skilled Nursing Facility,37.44289200,-122.15589830
206431104,22951,INSPIRE BEHAVIORAL HEALTH,070000209,Skilled Nursing Facility,401 RIDGE VISTA AVENUE,SAN JOSE,95127,43,Santa Clara,Not Applicable,116,Open,1972-06-16,Long Term Care Facility,Skilled Nursing Facility,37.37826290,-121.83535010
206431124,20956,CHILDREN'S HEALTHCARE ORGANIZATION OF NORTHERN CA - SARATOGA PEDIATRIC SUBACUTE,220000426,Skilled Nursing Facility,13425 SOUSA LANE,SARATOGA,95070,43,Santa Clara,Not Applicable,37,Open,1964-03-18,Long Term Care Facility,Skilled Nursing Facility,37.27284190,-121.99638360
206431125,20889,SKYLINE HEALTHCARE CENTER - SAN JOSE,070000110,Skilled Nursing Facility,2065 FOREST AVENUE,SAN JOSE,95128,43,Santa Clara,Not Applicable,253,Open,1966-01-06,Long Term Care Facility,Skilled Nursing Facility,37.32727810,-121.93523040
206431468,20892,VISTA MANOR NURSING CENTER,070000210,Skilled Nursing Facility,120 JOSE FIGUERES AVENUE,SAN JOSE,95116,43,Santa Clara,Not Applicable,99,Open,1968-05-03,Long Term Care Facility,Skilled Nursing Facility,37.36006580,-121.84888690
206431530,24185,LINCOLN GLEN SKILLED NURSING,070000119,Skilled Nursing Facility,2671 PLUMMER AVENUE,SAN JOSE,95125,43,Santa Clara,Not Applicable,59,Open,1979-04-22,Long Term Care Facility,Skilled Nursing Facility,37.27564180,-121.89622410
206431532,24167,WHITE BLOSSOM CARE CENTER,070000120,Skilled Nursing Facility,1990 FRUITDALE AVENUE,SAN JOSE,95128,43,Santa Clara,Not Applicable,153,Open,1977-03-01,Long Term Care Facility,Skilled Nursing Facility,37.30998740,-121.92855590
206431585,20864,VASONA CREEK HEALTHCARE CENTER,070000153,Skilled Nursing Facility,16412 LOS GATOS BOULEVARD,LOS GATOS,95032,43,Santa Clara,Not Applicable,148,Open,1946-03-11,Long Term Care Facility,Skilled Nursing Facility,37.23029610,-121.96499660
206431686,20945,CEDAR CREST NURSING AND REHABILITATION CENTER,220000428,Skilled Nursing Facility,797 EAST FREMONT AVENUE,SUNNYVALE,94087,43,Santa Clara,Not Applicable,99,Open,1968-04-08,Long Term Care Facility,Skilled Nursing Facility,37.35296000,-122.01834440
206431808,20955,WESTWOOD POST-ACUTE,070000135,Skilled Nursing Facility,1601 PETERSEN AVENUE,SAN JOSE,95129,43,Santa Clara,Not Applicable,258,Open,1967-05-08,Long Term Care Facility,Skilled Nursing Facility,37.29426940,-121.99942640
206431815,20891,CAMINO RIDGE POST-ACUTE,220000430,Skilled Nursing Facility,1949 GRANT ROAD,MOUNTAIN VIEW,94040,43,Santa Clara,Not Applicable,102,Open,1962-02-20,Long Term Care Facility,Skilled Nursing Facility,37.37376550,-122.07699110
206431820,20877,CREEKSIDE POST-ACUTE,070000141,Skilled Nursing Facility,3580 PAYNE AVENUE,SAN JOSE,95117,43,Santa Clara,Not Applicable,130,Open,1959-06-30,Long Term Care Facility,Skilled Nursing Facility,37.30073450,-121.96246390
206431833,24567,VILLA SIENA,220000432,Skilled Nursing Facility,1855 MIRAMONTE AVENUE,MOUNTAIN VIEW,94040,43,Santa Clara,Not Applicable,30,Open,1979-11-05,Long Term Care Facility,Skilled Nursing Facility,37.37099600,-122.08651850
206431865,25218,WEBSTER HOUSE,220000434,Skilled Nursing Facility,437 WEBSTER STREET,PALO ALTO,94301,43,Santa Clara,Not Applicable,145,Open,1983-06-08,Long Term Care Facility,Skilled Nursing Facility,37.45005240,-122.15823980
206434001,25751,PACIFIC HILLS POST ACUTE,070000040,Skilled Nursing Facility,370 NOBLE COURT,MORGAN HILL,95037,43,Santa Clara,Not Applicable,99,Open,1987-03-20,Long Term Care Facility,Skilled Nursing Facility,37.12401800,-121.65927960
206434018,26123,MISSION DE LA CASA NURSING & REHABILITATION CENTER,070000265,Skilled Nursing Facility,2501 ALVIN AVENUE,SAN JOSE,95121,43,Santa Clara,Not Applicable,163,Open,1989-06-13,Long Term Care Facility,Skilled Nursing Facility,37.31852490,-121.82734770
206434026,26337,SUNNYVALE GARDENS POST ACUTE,220000442,Skilled Nursing Facility,1150 TILTON DRIVE,SUNNYVALE,94087,43,Santa Clara,Not Applicable,140,Open,1990-11-29,Long Term Care Facility,Skilled Nursing Facility,37.35646310,-122.03282400
206434056,26772,HEALTH CARE CTR AT THE FORUM AT RANCHO SAN ANTONIO,220000444,Skilled Nursing Facility,23600 VIA ESPLENDOR,CUPERTINO,95014,43,Santa Clara,Not Applicable,76,Open,1992-08-25,Long Term Care Facility,Skilled Nursing Facility,37.33851570,-122.08828570
206434058,26855,"TERRACES OF LOS GATOS, THE",070000326,Skilled Nursing Facility,800 BLOSSOM HILL ROAD,LOS GATOS,95032,43,Santa Clara,Not Applicable,59,Open,1993-01-27,Long Term Care Facility,Skilled Nursing Facility,37.23442780,-121.96012740
206434144,,NEURORESTORATIVE CALIFORNIA - GILROY,070000603,Congregate Living Health Facility,11500 CENTER AVENUE,GILROY,95020,43,Santa Clara,Not Applicable,12,Open,2000-10-27,Long Term Care Facility,Congregate Living Health Facility,37.07067370,-121.57281060
206434151,27935,VI AT PALO ALTO,550000146,Skilled Nursing Facility,600 SAND HILL ROAD,PALO ALTO,94304,43,Santa Clara,Not Applicable,44,Open,2006-04-17,Long Term Care Facility,Skilled Nursing Facility,37.44188470,-122.17442830
206440727,20966,REDWOOD GROVE POST ACUTE,070000018,Skilled Nursing Facility,2990 SOQUEL AVENUE,SANTA CRUZ,95062,44,Santa Cruz,Not Applicable,144,Open,1966-03-21,Long Term Care Facility,Skilled Nursing Facility,36.98554630,-121.98454510
206440758,20973,DRIFTWOOD HEALTHCARE CENTER - SANTA CRUZ,070000033,Skilled Nursing Facility,675 24TH AVENUE,SANTA CRUZ,95062,44,Santa Cruz,Not Applicable,92,Open,1964-02-19,Long Term Care Facility,Skilled Nursing Facility,36.96490960,-121.97999150
206440764,20974,PACIFIC COAST MANOR,070000039,Skilled Nursing Facility,1935 WHARF ROAD,CAPITOLA,95010,44,Santa Cruz,Not Applicable,99,Open,1965-07-21,Long Term Care Facility,Skilled Nursing Facility,36.97733760,-121.95793160
206440809,20994,SANTA CRUZ POST ACUTE,070000059,Skilled Nursing Facility,1115 CAPITOLA ROAD,SANTA CRUZ,95062,44,Santa Cruz,Not Applicable,149,Open,1969-05-21,Long Term Care Facility,Skilled Nursing Facility,36.97804460,-121.98795860
206440914,22686,MANRESA HEALTHCARE CENTER,070000094,Skilled Nursing Facility,919 FREEDOM BOULEVARD,WATSONVILLE,95076,44,Santa Cruz,Not Applicable,59,Open,1969-10-19,Long Term Care Facility,Skilled Nursing Facility,36.91923910,-121.76092790
206441702,20982,WATSONVILLE POST ACUTE CENTER,070000128,Skilled Nursing Facility,525 AUTO CENTER DRIVE,WATSONVILLE,95076,44,Santa Cruz,Not Applicable,95,Open,1968-08-09,Long Term Care Facility,Skilled Nursing Facility,36.91988460,-121.76712020
206441703,20981,WATSONVILLE NURSING CENTER,070000129,Skilled Nursing Facility,535 AUTO CENTER DRIVE,WATSONVILLE,95076,44,Santa Cruz,Not Applicable,87,Open,1964-09-21,Long Term Care Facility,Skilled Nursing Facility,36.91958620,-121.76686350
206450798,20996,REDDING POST ACUTE,230000004,Skilled Nursing Facility,1836 GOLD STREET,REDDING,96001,45,Shasta,Not Applicable,89,Open,1963-09-01,Long Term Care Facility,Skilled Nursing Facility,40.57879130,-122.39474380
206450841,22632,"RIVER VALLEY HEALTHCARE & WELLNESS CENTRE, LP",230000103,Skilled Nursing Facility,2490 COURT STREET,REDDING,96001,45,Shasta,Not Applicable,113,Open,1971-02-05,Long Term Care Facility,Skilled Nursing Facility,40.57310420,-122.39312340
206451017,22653,MARQUIS CARE AT SHASTA,230000033,Skilled Nursing Facility,3550 CHURN CREEK ROAD,REDDING,96002,45,Shasta,Not Applicable,180,Open,1970-05-22,Long Term Care Facility,Skilled Nursing Facility,40.55572730,-122.35388040
206452301,24791,OAK RIVER REHAB,230000071,Skilled Nursing Facility,3300 FRANKLIN STREET,ANDERSON,96007,45,Shasta,Not Applicable,143,Open,1982-06-07,Long Term Care Facility,Skilled Nursing Facility,40.44761600,-122.31138420
206454001,25940,CRESTWOOD WELLNESS AND RECOVERY CENTER,230000122,Skilled Nursing Facility,3062 CHURN CREEK ROAD,REDDING,96002,45,Shasta,Not Applicable,99,Open,2014-12-31,Long Term Care Facility,Skilled Nursing Facility,40.56257730,-122.35377280
206454002,25974,COPPER RIDGE CARE CENTER,230000165,Skilled Nursing Facility,201 HARTNELL AVENUE,REDDING,96002,45,Shasta,Not Applicable,125,Open,1988-09-06,Long Term Care Facility,Skilled Nursing Facility,40.56781420,-122.36814410
206454003,26127,QUARTZ HILL POST ACUTE,230000168,Skilled Nursing Facility,2120 BENTON DRIVE,REDDING,96003,45,Shasta,Not Applicable,115,Open,1989-03-27,Long Term Care Facility,Skilled Nursing Facility,40.59876760,-122.40091070
206454071,28284,VETERANS HOME OF CALIFORNIA - REDDING,550002715,Skilled Nursing Facility,3400 KNIGHTON ROAD,REDDING,96002,45,Shasta,Not Applicable,60,Open,2014-12-18,Long Term Care Facility,Skilled Nursing Facility,40.50831870,-122.31162160
206462284,28243,EASTERN PLUMAS HOSPITAL-LOYALTON CAMPUS D/P SNF,230000014,General Acute Care Hospital,700 THIRD ST,LOYALTON,96118,46,Sierra,None,39,Open,2012-11-01,Hospital,General Acute Care Hospital,39.68009150,-120.24403840
206471079,21011,SHASTA HEALTHCARE,230000042,Skilled Nursing Facility,445 PARK STREET,WEED,96094,47,Siskiyou,Not Applicable,59,Open,1967-06-16,Long Term Care Facility,Skilled Nursing Facility,41.42629750,-122.38574210
206474010,,MADRONE HOUSE,230000314,Congregate Living Health Facility,255 COLLIER CIRCLE,YREKA,96097,47,Siskiyou,Not Applicable,6,Open,1999-10-14,Long Term Care Facility,Congregate Living Health Facility,41.73330650,-122.64849010
206480917,21015,SPRINGS ROAD HEALTHCARE,110000003,Skilled Nursing Facility,1527 SPRINGS ROAD,VALLEJO,94591,48,Solano,Not Applicable,65,Open,1966-11-15,Long Term Care Facility,Skilled Nursing Facility,38.10578640,-122.22506330
206480965,21012,HEARTWOOD AVENUE HEALTHCARE,110000020,Skilled Nursing Facility,1044 HEARTWOOD AVENUE,VALLEJO,94591,48,Solano,Not Applicable,60,Open,1961-10-19,Long Term Care Facility,Skilled Nursing Facility,38.10518300,-122.21123920
206480995,21031,EMMANUEL CARE CENTER - TRAVIS,110000027,Skilled Nursing Facility,1244 TRAVIS BOULEVARD,FAIRFIELD,94533,48,Solano,Not Applicable,99,Open,2024-12-11,Long Term Care Facility,Skilled Nursing Facility,38.25907350,-122.04809820
206481011,21030,SOLANO POST ACUTE,110000155,Skilled Nursing Facility,2200 TUOLUMNE STREET,VALLEJO,94589,48,Solano,Not Applicable,166,Open,1970-07-29,Long Term Care Facility,Skilled Nursing Facility,38.13041830,-122.23933180
206481084,21025,FAIRFIELD POST ACUTE REHABILITATION,110000077,Skilled Nursing Facility,1255 TRAVIS BOULEVARD,FAIRFIELD,94533,48,Solano,Not Applicable,99,Open,1964-01-27,Long Term Care Facility,Skilled Nursing Facility,38.25737800,-122.04867540
206481086,21026,GREENFIELD CARE CENTER OF FAIRFIELD,110000079,Skilled Nursing Facility,1260 TRAVIS BOULEVARD,FAIRFIELD,94533,48,Solano,Not Applicable,90,Open,1964-01-22,Long Term Care Facility,Skilled Nursing Facility,38.25869850,-122.04920820
206481105,21029,VACAVILLE RANCH POST ACUTE,110000087,Skilled Nursing Facility,101 SOUTH ORCHARD AVENUE,VACAVILLE,95688,48,Solano,Not Applicable,87,Open,1965-08-06,Long Term Care Facility,Skilled Nursing Facility,38.35703220,-122.00400970
206484004,26089,VACAVILLE CONVALESCENT AND REHABILITATION CENTER,110000203,Skilled Nursing Facility,585 NUT TREE COURT,VACAVILLE,95687,48,Solano,Not Applicable,120,Open,1989-04-13,Long Term Care Facility,Skilled Nursing Facility,38.36099830,-121.94864420
206484032,27096,LAUREL CREEK HEALTH CENTER,110000338,Skilled Nursing Facility,2800 ESTATES DRIVE,FAIRFIELD,94533,48,Solano,Not Applicable,60,Open,1998-05-15,Long Term Care Facility,Skilled Nursing Facility,38.30745860,-122.03010690
206490931,21037,RIDGEWAY POST ACUTE,010000010,Skilled Nursing Facility,523 HAYES LANE,PETALUMA,94952,49,Sonoma,Not Applicable,79,Open,1964-03-30,Long Term Care Facility,Skilled Nursing Facility,38.22156180,-122.64679790
206490940,21075,BLUE OAK POST-ACUTE,010000011,Skilled Nursing Facility,850 SONOMA AVENUE,SANTA ROSA,95404,49,Sonoma,Not Applicable,181,Open,1969-08-12,Long Term Care Facility,Skilled Nursing Facility,38.43868080,-122.70604870
206490954,21039,HEALDSBURG SENIOR LIVING COMMUNITY,010000014,Skilled Nursing Facility,725 GROVE ST,HEALDSBURG,95448,49,Sonoma,Not Applicable,38,Open,2005-08-01,Long Term Care Facility,Skilled Nursing Facility,38.61820030,-122.87718800
206490956,21041,APPLE VALLEY POST ACUTE REHAB,010000016,Skilled Nursing Facility,1035 GRAVENSTEIN AVENUE,SEBASTOPOL,95472,49,Sonoma,Not Applicable,95,Open,1968-04-17,Long Term Care Facility,Skilled Nursing Facility,38.38951350,-122.81508350
206490961,21077,NORTH BAY POST ACUTE,010000018,Skilled Nursing Facility,300 DOUGLAS STREET,PETALUMA,94952,49,Sonoma,Not Applicable,98,Open,1969-11-18,Long Term Care Facility,Skilled Nursing Facility,38.22822950,-122.64514110
